candidate_id	file	accepted_K20	candidate_truth	exact_edge_count	approximate_edge_count	edge_sets_identical	exact_only_edges	approximate_only_edges	exact_instance_ids	approximate_instance_ids
2023-06-06_0670:semantic:T030:A016:C00001	2023-06-06_0670	0	weed	3	3	1	0	0	2023-06-06_0670:instance:51;2023-06-06_0670:instance:52;2023-06-06_0670:instance:53	2023-06-06_0670:instance:51;2023-06-06_0670:instance:52;2023-06-06_0670:instance:53
2023-06-06_0670:semantic:T030:A016:C00003	2023-06-06_0670	1	weed	1	1	1	0	0	2023-06-06_0670:instance:2	2023-06-06_0670:instance:2
2023-06-06_0670:semantic:T030:A016:C00004	2023-06-06_0670	1	weed	1	1	1	0	0	2023-06-06_0670:instance:1	2023-06-06_0670:instance:1
2023-06-06_0670:semantic:T030:A016:C00005	2023-06-06_0670	1	weed	1	1	1	0	0	2023-06-06_0670:instance:92	2023-06-06_0670:instance:92
2023-06-06_0670:semantic:T030:A016:C00006	2023-06-06_0670	0	weed	1	1	1	0	0	2023-06-06_0670:instance:93	2023-06-06_0670:instance:93
2023-06-06_0670:semantic:T030:A016:C00007	2023-06-06_0670	0	ambiguous_or_background	0	7	0	0	7		2023-06-06_0670:instance:34;2023-06-06_0670:instance:35;2023-06-06_0670:instance:36;2023-06-06_0670:instance:41;2023-06-06_0670:instance:45;2023-06-06_0670:instance:89;2023-06-06_0670:instance:90
2023-06-06_0670:semantic:T030:A016:C00008	2023-06-06_0670	0	crop	0	1	0	0	1		2023-06-06_0670:instance:55
2023-06-06_0670:semantic:T030:A016:C00009	2023-06-06_0670	0	crop	0	0	1	0	0		
2023-06-06_0670:semantic:T030:A016:C00010	2023-06-06_0670	0	ambiguous_or_background	0	9	0	0	9		2023-06-06_0670:instance:3;2023-06-06_0670:instance:4;2023-06-06_0670:instance:49;2023-06-06_0670:instance:5;2023-06-06_0670:instance:55;2023-06-06_0670:instance:56;2023-06-06_0670:instance:6;2023-06-06_0670:instance:7;2023-06-06_0670:instance:8
2023-06-06_0670:semantic:T030:A016:C00011	2023-06-06_0670	1	weed	3	3	1	0	0	2023-06-06_0670:instance:44;2023-06-06_0670:instance:45;2023-06-06_0670:instance:46	2023-06-06_0670:instance:44;2023-06-06_0670:instance:45;2023-06-06_0670:instance:46
2023-06-06_0670:semantic:T030:A016:C00012	2023-06-06_0670	0	weed	1	1	1	0	0	2023-06-06_0670:instance:3	2023-06-06_0670:instance:3
2023-06-06_0670:semantic:T030:A016:C00013	2023-06-06_0670	0	ambiguous_or_background	0	3	0	0	3		2023-06-06_0670:instance:11;2023-06-06_0670:instance:47;2023-06-06_0670:instance:94
2023-06-06_0670:semantic:T030:A016:C00014	2023-06-06_0670	0	weed	1	1	1	0	0	2023-06-06_0670:instance:40	2023-06-06_0670:instance:40
2023-06-06_0670:semantic:T030:A016:C00015	2023-06-06_0670	1	weed	1	1	1	0	0	2023-06-06_0670:instance:38	2023-06-06_0670:instance:38
2023-06-06_0670:semantic:T030:A016:C00016	2023-06-06_0670	0	weed	0	0	1	0	0		
2023-06-06_0670:semantic:T030:A016:C00017	2023-06-06_0670	1	weed	1	1	1	0	0	2023-06-06_0670:instance:37	2023-06-06_0670:instance:37
2023-06-06_0670:semantic:T030:A016:C00018	2023-06-06_0670	0	weed	1	1	1	0	0	2023-06-06_0670:instance:11	2023-06-06_0670:instance:11
2023-06-06_0670:semantic:T030:A016:C00019	2023-06-06_0670	0	weed	1	1	1	0	0	2023-06-06_0670:instance:10	2023-06-06_0670:instance:10
2023-06-06_0670:semantic:T030:A016:C00020	2023-06-06_0670	1	weed	1	1	1	0	0	2023-06-06_0670:instance:9	2023-06-06_0670:instance:9
2023-06-06_0670:semantic:T030:A016:C00021	2023-06-06_0670	1	weed	1	1	1	0	0	2023-06-06_0670:instance:39	2023-06-06_0670:instance:39
2023-06-06_0670:semantic:T030:A016:C00022	2023-06-06_0670	0	weed	1	1	1	0	0	2023-06-06_0670:instance:12	2023-06-06_0670:instance:12
2023-06-06_0670:semantic:T030:A016:C00024	2023-06-06_0670	1	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0670:semantic:T030:A016:C00025	2023-06-06_0670	1	weed	2	2	1	0	0	2023-06-06_0670:instance:13;2023-06-06_0670:instance:14	2023-06-06_0670:instance:13;2023-06-06_0670:instance:14
2023-06-06_0670:semantic:T030:A016:C00026	2023-06-06_0670	0	weed	1	1	1	0	0	2023-06-06_0670:instance:96	2023-06-06_0670:instance:96
2023-06-06_0670:semantic:T030:A016:C00027	2023-06-06_0670	1	weed	3	3	1	0	0	2023-06-06_0670:instance:31;2023-06-06_0670:instance:32;2023-06-06_0670:instance:33	2023-06-06_0670:instance:31;2023-06-06_0670:instance:32;2023-06-06_0670:instance:33
2023-06-06_0670:semantic:T030:A016:C00028	2023-06-06_0670	0	weed	1	1	1	0	0	2023-06-06_0670:instance:15	2023-06-06_0670:instance:15
2023-06-06_0670:semantic:T030:A016:C00029	2023-06-06_0670	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0670:semantic:T030:A016:C00030	2023-06-06_0670	0	weed	2	2	1	0	0	2023-06-06_0670:instance:88;2023-06-06_0670:instance:97	2023-06-06_0670:instance:88;2023-06-06_0670:instance:97
2023-06-06_0670:semantic:T030:A016:C00031	2023-06-06_0670	1	weed	1	1	1	0	0	2023-06-06_0670:instance:30	2023-06-06_0670:instance:30
2023-06-06_0670:semantic:T030:A016:C00032	2023-06-06_0670	1	weed	6	6	1	0	0	2023-06-06_0670:instance:58;2023-06-06_0670:instance:59;2023-06-06_0670:instance:60;2023-06-06_0670:instance:61;2023-06-06_0670:instance:62;2023-06-06_0670:instance:98	2023-06-06_0670:instance:58;2023-06-06_0670:instance:59;2023-06-06_0670:instance:60;2023-06-06_0670:instance:61;2023-06-06_0670:instance:62;2023-06-06_0670:instance:98
2023-06-06_0670:semantic:T030:A016:C00033	2023-06-06_0670	1	weed	2	2	1	0	0	2023-06-06_0670:instance:17;2023-06-06_0670:instance:19	2023-06-06_0670:instance:17;2023-06-06_0670:instance:19
2023-06-06_0670:semantic:T030:A016:C00034	2023-06-06_0670	1	weed	1	1	1	0	0	2023-06-06_0670:instance:29	2023-06-06_0670:instance:29
2023-06-06_0670:semantic:T030:A016:C00035	2023-06-06_0670	0	weed	2	2	1	0	0	2023-06-06_0670:instance:27;2023-06-06_0670:instance:28	2023-06-06_0670:instance:27;2023-06-06_0670:instance:28
2023-06-06_0670:semantic:T030:A016:C00036	2023-06-06_0670	1	weed	1	1	1	0	0	2023-06-06_0670:instance:18	2023-06-06_0670:instance:18
2023-06-06_0670:semantic:T030:A016:C00037	2023-06-06_0670	0	weed	1	1	1	0	0	2023-06-06_0670:instance:20	2023-06-06_0670:instance:20
2023-06-06_0670:semantic:T030:A016:C00038	2023-06-06_0670	1	weed	1	1	1	0	0	2023-06-06_0670:instance:26	2023-06-06_0670:instance:26
2023-06-06_0670:semantic:T030:A016:C00039	2023-06-06_0670	0	ambiguous_or_background	0	14	0	0	14		2023-06-06_0670:instance:101;2023-06-06_0670:instance:106;2023-06-06_0670:instance:16;2023-06-06_0670:instance:65;2023-06-06_0670:instance:74;2023-06-06_0670:instance:75;2023-06-06_0670:instance:76;2023-06-06_0670:instance:77;2023-06-06_0670:instance:78;2023-06-06_0670:instance:79;2023-06-06_0670:instance:80;2023-06-06_0670:instance:81;2023-06-06_0670:instance:82;2023-06-06_0670:instance:99
2023-06-06_0670:semantic:T030:A016:C00040	2023-06-06_0670	0	weed	1	1	1	0	0	2023-06-06_0670:instance:16	2023-06-06_0670:instance:16
2023-06-06_0670:semantic:T030:A016:C00041	2023-06-06_0670	0	ambiguous_or_background	0	4	0	0	4		2023-06-06_0670:instance:65;2023-06-06_0670:instance:66;2023-06-06_0670:instance:67;2023-06-06_0670:instance:99
2023-06-06_0670:semantic:T030:A016:C00042	2023-06-06_0670	0	weed	2	2	1	0	0	2023-06-06_0670:instance:63;2023-06-06_0670:instance:64	2023-06-06_0670:instance:63;2023-06-06_0670:instance:64
2023-06-06_0670:semantic:T030:A016:C00044	2023-06-06_0670	1	weed	1	1	1	0	0	2023-06-06_0670:instance:25	2023-06-06_0670:instance:25
2023-06-06_0670:semantic:T030:A016:C00045	2023-06-06_0670	0	crop	0	0	1	0	0		
2023-06-06_0670:semantic:T030:A016:C00046	2023-06-06_0670	0	crop	0	2	0	0	2		2023-06-06_0670:instance:100;2023-06-06_0670:instance:86
2023-06-06_0670:semantic:T030:A016:C00047	2023-06-06_0670	0	weed	1	1	1	0	0	2023-06-06_0670:instance:23	2023-06-06_0670:instance:23
2023-06-06_0670:semantic:T030:A016:C00048	2023-06-06_0670	0	weed	2	2	1	0	0	2023-06-06_0670:instance:21;2023-06-06_0670:instance:22	2023-06-06_0670:instance:21;2023-06-06_0670:instance:22
2023-06-06_0670:semantic:T030:A016:C00049	2023-06-06_0670	0	weed	0	0	1	0	0		
2023-06-06_0670:semantic:T030:A016:C00050	2023-06-06_0670	1	weed	1	1	1	0	0	2023-06-06_0670:instance:99	2023-06-06_0670:instance:99
2023-06-06_0670:semantic:T030:A016:C00051	2023-06-06_0670	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0670:instance:107
2023-06-06_0670:semantic:T030:A016:C00052	2023-06-06_0670	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0670:semantic:T030:A016:C00053	2023-06-06_0670	0	weed	1	1	1	0	0	2023-06-06_0670:instance:70	2023-06-06_0670:instance:70
2023-06-06_0670:semantic:T030:A016:C00054	2023-06-06_0670	1	weed	1	1	1	0	0	2023-06-06_0670:instance:103	2023-06-06_0670:instance:103
2023-06-06_0670:semantic:T030:A016:C00055	2023-06-06_0670	0	weed	2	2	1	0	0	2023-06-06_0670:instance:72;2023-06-06_0670:instance:73	2023-06-06_0670:instance:72;2023-06-06_0670:instance:73
2023-06-06_0670:semantic:T030:A016:C00056	2023-06-06_0670	0	weed	1	1	1	0	0	2023-06-06_0670:instance:74	2023-06-06_0670:instance:74
2023-06-06_0670:semantic:T030:A016:C00057	2023-06-06_0670	0	weed	1	1	1	0	0	2023-06-06_0670:instance:102	2023-06-06_0670:instance:102
2023-06-06_0670:semantic:T030:A016:C00058	2023-06-06_0670	0	weed	1	1	1	0	0	2023-06-06_0670:instance:84	2023-06-06_0670:instance:84
2023-06-06_0670:semantic:T030:A016:C00059	2023-06-06_0670	0	weed	1	1	1	0	0	2023-06-06_0670:instance:83	2023-06-06_0670:instance:83
2023-06-06_0670:semantic:T030:A016:C00060	2023-06-06_0670	0	weed	1	1	1	0	0	2023-06-06_0670:instance:71	2023-06-06_0670:instance:71
2023-06-06_0670:semantic:T030:A016:C00061	2023-06-06_0670	0	weed	2	2	1	0	0	2023-06-06_0670:instance:104;2023-06-06_0670:instance:105	2023-06-06_0670:instance:104;2023-06-06_0670:instance:105
2023-06-06_0670:semantic:T030:A016:C00062	2023-06-06_0670	0	weed	2	2	1	0	0	2023-06-06_0670:instance:81;2023-06-06_0670:instance:82	2023-06-06_0670:instance:81;2023-06-06_0670:instance:82
2023-06-06_0736:semantic:T030:A016:C00001	2023-06-06_0736	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0736:instance:69
2023-06-06_0736:semantic:T030:A016:C00002	2023-06-06_0736	0	ambiguous_or_background	0	2	0	0	2		2023-06-06_0736:instance:64;2023-06-06_0736:instance:75
2023-06-06_0736:semantic:T030:A016:C00003	2023-06-06_0736	0	crop	0	1	0	0	1		2023-06-06_0736:instance:65
2023-06-06_0736:semantic:T030:A016:C00004	2023-06-06_0736	0	crop	0	0	1	0	0		
2023-06-06_0736:semantic:T030:A016:C00005	2023-06-06_0736	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0736:instance:73
2023-06-06_0736:semantic:T030:A016:C00006	2023-06-06_0736	0	weed	1	1	1	0	0	2023-06-06_0736:instance:70	2023-06-06_0736:instance:70
2023-06-06_0736:semantic:T030:A016:C00007	2023-06-06_0736	1	weed	2	2	1	0	0	2023-06-06_0736:instance:55;2023-06-06_0736:instance:56	2023-06-06_0736:instance:55;2023-06-06_0736:instance:56
2023-06-06_0736:semantic:T030:A016:C00008	2023-06-06_0736	1	weed	1	1	1	0	0	2023-06-06_0736:instance:68	2023-06-06_0736:instance:68
2023-06-06_0736:semantic:T030:A016:C00011	2023-06-06_0736	1	weed	1	1	1	0	0	2023-06-06_0736:instance:66	2023-06-06_0736:instance:66
2023-06-06_0736:semantic:T030:A016:C00012	2023-06-06_0736	1	weed	1	1	1	0	0	2023-06-06_0736:instance:54	2023-06-06_0736:instance:54
2023-06-06_0736:semantic:T030:A016:C00013	2023-06-06_0736	1	weed	2	2	1	0	0	2023-06-06_0736:instance:61;2023-06-06_0736:instance:62	2023-06-06_0736:instance:61;2023-06-06_0736:instance:62
2023-06-06_0736:semantic:T030:A016:C00014	2023-06-06_0736	0	weed	1	1	1	0	0	2023-06-06_0736:instance:63	2023-06-06_0736:instance:63
2023-06-06_0736:semantic:T030:A016:C00015	2023-06-06_0736	0	weed	1	1	1	0	0	2023-06-06_0736:instance:67	2023-06-06_0736:instance:67
2023-06-06_0736:semantic:T030:A016:C00016	2023-06-06_0736	1	weed	1	1	1	0	0	2023-06-06_0736:instance:53	2023-06-06_0736:instance:53
2023-06-06_0736:semantic:T030:A016:C00017	2023-06-06_0736	1	weed	1	1	1	0	0	2023-06-06_0736:instance:78	2023-06-06_0736:instance:78
2023-06-06_0736:semantic:T030:A016:C00018	2023-06-06_0736	0	weed	1	1	1	0	0	2023-06-06_0736:instance:60	2023-06-06_0736:instance:60
2023-06-06_0736:semantic:T030:A016:C00019	2023-06-06_0736	1	weed	1	1	1	0	0	2023-06-06_0736:instance:52	2023-06-06_0736:instance:52
2023-06-06_0736:semantic:T030:A016:C00020	2023-06-06_0736	0	weed	1	1	1	0	0	2023-06-06_0736:instance:59	2023-06-06_0736:instance:59
2023-06-06_0736:semantic:T030:A016:C00021	2023-06-06_0736	1	weed	1	1	1	0	0	2023-06-06_0736:instance:58	2023-06-06_0736:instance:58
2023-06-06_0736:semantic:T030:A016:C00022	2023-06-06_0736	1	weed	1	1	1	0	0	2023-06-06_0736:instance:57	2023-06-06_0736:instance:57
2023-06-06_0736:semantic:T030:A016:C00023	2023-06-06_0736	1	weed	1	1	1	0	0	2023-06-06_0736:instance:51	2023-06-06_0736:instance:51
2023-06-06_0736:semantic:T030:A016:C00024	2023-06-06_0736	1	weed	1	1	1	0	0	2023-06-06_0736:instance:45	2023-06-06_0736:instance:45
2023-06-06_0736:semantic:T030:A016:C00025	2023-06-06_0736	0	ambiguous_or_background	0	4	0	0	4		2023-06-06_0736:instance:45;2023-06-06_0736:instance:46;2023-06-06_0736:instance:47;2023-06-06_0736:instance:48
2023-06-06_0736:semantic:T030:A016:C00026	2023-06-06_0736	0	ambiguous_or_background	0	3	0	0	3		2023-06-06_0736:instance:37;2023-06-06_0736:instance:38;2023-06-06_0736:instance:6
2023-06-06_0736:semantic:T030:A016:C00027	2023-06-06_0736	0	ambiguous_or_background	0	2	0	0	2		2023-06-06_0736:instance:42;2023-06-06_0736:instance:43
2023-06-06_0736:semantic:T030:A016:C00028	2023-06-06_0736	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0736:semantic:T030:A016:C00029	2023-06-06_0736	1	weed	1	1	1	0	0	2023-06-06_0736:instance:5	2023-06-06_0736:instance:5
2023-06-06_0736:semantic:T030:A016:C00030	2023-06-06_0736	1	weed	1	1	1	0	0	2023-06-06_0736:instance:6	2023-06-06_0736:instance:6
2023-06-06_0736:semantic:T030:A016:C00031	2023-06-06_0736	1	weed	9	9	1	0	0	2023-06-06_0736:instance:14;2023-06-06_0736:instance:15;2023-06-06_0736:instance:16;2023-06-06_0736:instance:17;2023-06-06_0736:instance:18;2023-06-06_0736:instance:19;2023-06-06_0736:instance:20;2023-06-06_0736:instance:21;2023-06-06_0736:instance:22	2023-06-06_0736:instance:14;2023-06-06_0736:instance:15;2023-06-06_0736:instance:16;2023-06-06_0736:instance:17;2023-06-06_0736:instance:18;2023-06-06_0736:instance:19;2023-06-06_0736:instance:20;2023-06-06_0736:instance:21;2023-06-06_0736:instance:22
2023-06-06_0736:semantic:T030:A016:C00032	2023-06-06_0736	0	weed	11	12	0	0	1	2023-06-06_0736:instance:24;2023-06-06_0736:instance:25;2023-06-06_0736:instance:26;2023-06-06_0736:instance:27;2023-06-06_0736:instance:28;2023-06-06_0736:instance:29;2023-06-06_0736:instance:30;2023-06-06_0736:instance:31;2023-06-06_0736:instance:32;2023-06-06_0736:instance:33;2023-06-06_0736:instance:36	2023-06-06_0736:instance:24;2023-06-06_0736:instance:25;2023-06-06_0736:instance:26;2023-06-06_0736:instance:27;2023-06-06_0736:instance:28;2023-06-06_0736:instance:29;2023-06-06_0736:instance:30;2023-06-06_0736:instance:31;2023-06-06_0736:instance:32;2023-06-06_0736:instance:33;2023-06-06_0736:instance:34;2023-06-06_0736:instance:36
2023-06-06_0736:semantic:T030:A016:C00033	2023-06-06_0736	1	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0736:semantic:T030:A016:C00034	2023-06-06_0736	1	weed	2	2	1	0	0	2023-06-06_0736:instance:2;2023-06-06_0736:instance:4	2023-06-06_0736:instance:2;2023-06-06_0736:instance:4
2023-06-06_0736:semantic:T030:A016:C00035	2023-06-06_0736	1	weed	6	6	1	0	0	2023-06-06_0736:instance:10;2023-06-06_0736:instance:11;2023-06-06_0736:instance:12;2023-06-06_0736:instance:7;2023-06-06_0736:instance:8;2023-06-06_0736:instance:9	2023-06-06_0736:instance:10;2023-06-06_0736:instance:11;2023-06-06_0736:instance:12;2023-06-06_0736:instance:7;2023-06-06_0736:instance:8;2023-06-06_0736:instance:9
2023-06-06_0736:semantic:T030:A016:C00036	2023-06-06_0736	0	weed	1	1	1	0	0	2023-06-06_0736:instance:3	2023-06-06_0736:instance:3
2023-06-06_0736:semantic:T030:A016:C00037	2023-06-06_0736	0	weed	1	1	1	0	0	2023-06-06_0736:instance:34	2023-06-06_0736:instance:34
2023-06-06_0736:semantic:T030:A016:C00038	2023-06-06_0736	1	weed	1	1	1	0	0	2023-06-06_0736:instance:13	2023-06-06_0736:instance:13
2023-06-06_0736:semantic:T030:A016:C00039	2023-06-06_0736	1	weed	1	1	1	0	0	2023-06-06_0736:instance:23	2023-06-06_0736:instance:23
2023-06-06_0736:semantic:T030:A016:C00040	2023-06-06_0736	0	weed	1	1	1	0	0	2023-06-06_0736:instance:1	2023-06-06_0736:instance:1
2023-06-06_0736:semantic:T030:A016:C00041	2023-06-06_0736	0	weed	1	1	1	0	0	2023-06-06_0736:instance:35	2023-06-06_0736:instance:35
2023-06-06_0736:semantic:T030:A016:C00042	2023-06-06_0736	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0736:semantic:T030:A016:C00043	2023-06-06_0736	0	weed	0	0	1	0	0		
2023-06-06_0770:semantic:T030:A016:C00001	2023-06-06_0770	0	crop	0	0	1	0	0		
2023-06-06_0770:semantic:T030:A016:C00002	2023-06-06_0770	0	crop	0	0	1	0	0		
2023-06-06_0770:semantic:T030:A016:C00003	2023-06-06_0770	0	weed	1	1	1	0	0	2023-06-06_0770:instance:61	2023-06-06_0770:instance:61
2023-06-06_0770:semantic:T030:A016:C00004	2023-06-06_0770	0	weed	1	1	1	0	0	2023-06-06_0770:instance:62	2023-06-06_0770:instance:62
2023-06-06_0770:semantic:T030:A016:C00005	2023-06-06_0770	0	weed	2	2	1	0	0	2023-06-06_0770:instance:63;2023-06-06_0770:instance:8	2023-06-06_0770:instance:63;2023-06-06_0770:instance:8
2023-06-06_0770:semantic:T030:A016:C00006	2023-06-06_0770	0	weed	1	1	1	0	0	2023-06-06_0770:instance:1	2023-06-06_0770:instance:1
2023-06-06_0770:semantic:T030:A016:C00007	2023-06-06_0770	0	weed	2	2	1	0	0	2023-06-06_0770:instance:53;2023-06-06_0770:instance:54	2023-06-06_0770:instance:53;2023-06-06_0770:instance:54
2023-06-06_0770:semantic:T030:A016:C00008	2023-06-06_0770	1	weed	1	1	1	0	0	2023-06-06_0770:instance:2	2023-06-06_0770:instance:2
2023-06-06_0770:semantic:T030:A016:C00009	2023-06-06_0770	1	weed	1	1	1	0	0	2023-06-06_0770:instance:5	2023-06-06_0770:instance:5
2023-06-06_0770:semantic:T030:A016:C00010	2023-06-06_0770	0	weed	7	7	1	0	0	2023-06-06_0770:instance:77;2023-06-06_0770:instance:78;2023-06-06_0770:instance:79;2023-06-06_0770:instance:80;2023-06-06_0770:instance:81;2023-06-06_0770:instance:82;2023-06-06_0770:instance:83	2023-06-06_0770:instance:77;2023-06-06_0770:instance:78;2023-06-06_0770:instance:79;2023-06-06_0770:instance:80;2023-06-06_0770:instance:81;2023-06-06_0770:instance:82;2023-06-06_0770:instance:83
2023-06-06_0770:semantic:T030:A016:C00011	2023-06-06_0770	1	weed	1	1	1	0	0	2023-06-06_0770:instance:11	2023-06-06_0770:instance:11
2023-06-06_0770:semantic:T030:A016:C00013	2023-06-06_0770	1	weed	2	2	1	0	0	2023-06-06_0770:instance:10;2023-06-06_0770:instance:9	2023-06-06_0770:instance:10;2023-06-06_0770:instance:9
2023-06-06_0770:semantic:T030:A016:C00014	2023-06-06_0770	0	weed	1	1	1	0	0	2023-06-06_0770:instance:15	2023-06-06_0770:instance:15
2023-06-06_0770:semantic:T030:A016:C00015	2023-06-06_0770	1	weed	3	3	1	0	0	2023-06-06_0770:instance:12;2023-06-06_0770:instance:13;2023-06-06_0770:instance:14	2023-06-06_0770:instance:12;2023-06-06_0770:instance:13;2023-06-06_0770:instance:14
2023-06-06_0770:semantic:T030:A016:C00016	2023-06-06_0770	0	weed	1	1	1	0	0	2023-06-06_0770:instance:64	2023-06-06_0770:instance:64
2023-06-06_0770:semantic:T030:A016:C00017	2023-06-06_0770	1	weed	2	2	1	0	0	2023-06-06_0770:instance:16;2023-06-06_0770:instance:17	2023-06-06_0770:instance:16;2023-06-06_0770:instance:17
2023-06-06_0770:semantic:T030:A016:C00018	2023-06-06_0770	1	weed	1	1	1	0	0	2023-06-06_0770:instance:6	2023-06-06_0770:instance:6
2023-06-06_0770:semantic:T030:A016:C00019	2023-06-06_0770	1	weed	1	1	1	0	0	2023-06-06_0770:instance:7	2023-06-06_0770:instance:7
2023-06-06_0770:semantic:T030:A016:C00020	2023-06-06_0770	1	weed	1	1	1	0	0	2023-06-06_0770:instance:52	2023-06-06_0770:instance:52
2023-06-06_0770:semantic:T030:A016:C00021	2023-06-06_0770	0	ambiguous_or_background	0	0	1	0	0		
2023-06-06_0770:semantic:T030:A016:C00022	2023-06-06_0770	1	weed	1	1	1	0	0	2023-06-06_0770:instance:67	2023-06-06_0770:instance:67
2023-06-06_0770:semantic:T030:A016:C00023	2023-06-06_0770	0	ambiguous_or_background	0	1	0	0	1		2023-06-06_0770:instance:65
2023-06-06_0770:semantic:T030:A016:C00024	2023-06-06_0770	0	weed	1	1	1	0	0	2023-06-06_0770:instance:50	2023-06-06_0770:instance:50
2023-06-06_0770:semantic:T030:A016:C00025	2023-06-06_0770	0	crop	0	2	0	0	2		2023-06-06_0770:instance:70;2023-06-06_0770:instance:71
2023-06-06_0770:semantic:T030:A016:C00026	2023-06-06_0770	0	weed	1	1	1	0	0	2023-06-06_0770:instance:74	2023-06-06_0770:instance:74
2023-06-06_0770:semantic:T030:A016:C00027	2023-06-06_0770	0	weed	1	1	1	0	0	2023-06-06_0770:instance:68	2023-06-06_0770:instance:68
2023-06-06_0770:semantic:T030:A016:C00028	2023-06-06_0770	0	weed	1	1	1	0	0	2023-06-06_0770:instance:51	2023-06-06_0770:instance:51
2023-06-06_0770:semantic:T030:A016:C00029	2023-06-06_0770	1	weed	1	1	1	0	0	2023-06-06_0770:instance:43	2023-06-06_0770:instance:43
2023-06-06_0770:semantic:T030:A016:C00030	2023-06-06_0770	0	ambiguous_or_background	0	2	0	0	2		2023-06-06_0770:instance:24;2023-06-06_0770:instance:75
2023-06-06_0770:semantic:T030:A016:C00031	2023-06-06_0770	0	ambiguous_or_background	0	10	0	0	10		2023-06-06_0770:instance:19;2023-06-06_0770:instance:29;2023-06-06_0770:instance:35;2023-06-06_0770:instance:39;2023-06-06_0770:instance:40;2023-06-06_0770:instance:44;2023-06-06_0770:instance:45;2023-06-06_0770:instance:46;2023-06-06_0770:instance:48;2023-06-06_0770:instance:72
2023-06-06_0770:semantic:T030:A016:C00032	2023-06-06_0770	0	weed	2	2	1	0	0	2023-06-06_0770:instance:69;2023-06-06_0770:instance:70	2023-06-06_0770:instance:69;2023-06-06_0770:instance:70
2023-06-06_0770:semantic:T030:A016:C00033	2023-06-06_0770	0	weed	1	1	1	0	0	2023-06-06_0770:instance:19	2023-06-06_0770:instance:19
2023-06-06_0770:semantic:T030:A016:C00034	2023-06-06_0770	0	weed	1	1	1	0	0	2023-06-06_0770:instance:44	2023-06-06_0770:instance:44
2023-06-06_0770:semantic:T030:A016:C00035	2023-06-06_0770	0	crop	0	0	1	0	0		
2023-06-06_0770:semantic:T030:A016:C00036	2023-06-06_0770	0	weed	1	1	1	0	0	2023-06-06_0770:instance:24	2023-06-06_0770:instance:24
2023-06-06_0770:semantic:T030:A016:C00037	2023-06-06_0770	1	weed	2	2	1	0	0	2023-06-06_0770:instance:37;2023-06-06_0770:instance:38	2023-06-06_0770:instance:37;2023-06-06_0770:instance:38
2023-06-06_0770:semantic:T030:A016:C00038	2023-06-06_0770	1	weed	1	1	1	0	0	2023-06-06_0770:instance:73	2023-06-06_0770:instance:73
2023-06-06_0770:semantic:T030:A016:C00039	2023-06-06_0770	0	weed	1	1	1	0	0	2023-06-06_0770:instance:72	2023-06-06_0770:instance:72
2023-06-06_0770:semantic:T030:A016:C00040	2023-06-06_0770	1	weed	1	1	1	0	0	2023-06-06_0770:instance:20	2023-06-06_0770:instance:20
2023-06-06_0770:semantic:T030:A016:C00041	2023-06-06_0770	0	weed	3	3	1	0	0	2023-06-06_0770:instance:30;2023-06-06_0770:instance:31;2023-06-06_0770:instance:32	2023-06-06_0770:instance:30;2023-06-06_0770:instance:31;2023-06-06_0770:instance:32
2023-06-06_0770:semantic:T030:A016:C00042	2023-06-06_0770	0	weed	2	2	1	0	0	2023-06-06_0770:instance:39;2023-06-06_0770:instance:40	2023-06-06_0770:instance:39;2023-06-06_0770:instance:40
2023-06-06_0770:semantic:T030:A016:C00043	2023-06-06_0770	1	weed	1	1	1	0	0	2023-06-06_0770:instance:23	2023-06-06_0770:instance:23
2023-06-06_0770:semantic:T030:A016:C00044	2023-06-06_0770	1	weed	2	2	1	0	0	2023-06-06_0770:instance:41;2023-06-06_0770:instance:42	2023-06-06_0770:instance:41;2023-06-06_0770:instance:42
2023-06-06_0770:semantic:T030:A016:C00045	2023-06-06_0770	1	weed	1	1	1	0	0	2023-06-06_0770:instance:28	2023-06-06_0770:instance:28
2023-06-06_0770:semantic:T030:A016:C00046	2023-06-06_0770	1	weed	1	1	1	0	0	2023-06-06_0770:instance:21	2023-06-06_0770:instance:21
2023-06-06_0770:semantic:T030:A016:C00047	2023-06-06_0770	0	weed	3	3	1	0	0	2023-06-06_0770:instance:56;2023-06-06_0770:instance:57;2023-06-06_0770:instance:84	2023-06-06_0770:instance:56;2023-06-06_0770:instance:57;2023-06-06_0770:instance:84
2023-06-06_0770:semantic:T030:A016:C00048	2023-06-06_0770	0	weed	1	1	1	0	0	2023-06-06_0770:instance:58	2023-06-06_0770:instance:58
2023-06-06_0770:semantic:T030:A016:C00049	2023-06-06_0770	1	weed	1	1	1	0	0	2023-06-06_0770:instance:26	2023-06-06_0770:instance:26
